Filename,word,CV_environment,Duration
2453_chandelier_sh_initialSH_Orig_SHAE0_1.wav,chandelier,SHAE0,0.20321995464852607
2453_chandelier_sh_initialSH_Orig_SH_1.wav,chandelier,SHAE0,0.14467120181405896
2453_chaperone_sh_initialSH_Orig_SHAE1_1.wav,chaperone,SHAE1,0.297891156462585
2453_chaperone_sh_initialSH_Orig_SH_1.wav,chaperone,SHAE1,0.1727437641723356
2453_charade_sh_initialSH_Orig_SHER0_1.wav,charade,SHER0,0.31222222222222223
2453_charade_sh_initialSH_Orig_SH_1.wav,charade,SHER0,0.14578231292517008
2453_charlatan_sh_initialSH_Orig_SHAA1_1.wav,charlatan,SHAA1,0.49875283446712015
2453_charlatan_sh_initialSH_Orig_SH_1.wav,charlatan,SHAA1,0.3134013605442177
2453_chivalry_sh_initialSH_Orig_SHIH1_1.wav,chivalry,SHIH1,0.2918140589569161
2453_chivalry_sh_initialSH_Orig_SH_1.wav,chivalry,SHIH1,0.20526077097505668
2453_saddle_s_initialS_Orig_SAE1_1.wav,saddle,SAE1,0.34480725623582764
2453_saddle_s_initialS_Orig_S_1.wav,saddle,SAE1,0.19480725623582767
2453_sailboat_s_initialS_Orig_SEY1_1.wav,sailboat,SEY1,0.3436961451247166
2453_sailboat_s_initialS_Orig_S_1.wav,sailboat,SEY1,0.21154195011337867
2453_salmon_s_initialS_Orig_SAE1_1.wav,salmon,SAE1,0.34140589569160995
2453_salmon_s_initialS_Orig_S_1.wav,salmon,SAE1,0.19149659863945576
2453_sane_s_medialS_FromMS_SEY1_1.wav,sane,SEY1,0.4124943310657596
2453_sane_s_medialS_FromMS_S_1.wav,sane,SEY1,0.19024943310657597
2453_satellite_s_initialS_Orig_SAE1_1.wav,satellite,SAE1,0.3192290249433107
2453_satellite_s_initialS_Orig_S_1.wav,satellite,SAE1,0.17922902494331067
2453_sauna_s_initialS_Orig_SAO1_1.wav,sauna,SAO1,0.3239909297052154
2453_sauna_s_initialS_Orig_S_1.wav,sauna,SAO1,0.1770748299319728
